source;target;weight
submotos;35;0.000174061005469
labosque;35;0.00017135829205
spelunca;35;0.000170800688722
aërio;35;0.000170422556999
ulterioris;35;0.000168999680805
charon;35;0.000168586072205
chimaera;35;0.000168447051657
phlegethon;35;0.00016697201962
turpis;35;0.000166629038631
scyllaeque;35;0.000165405443163
coroebus;36;0.000793321810212
turnus;36;0.000679995558943
pallanta;36;0.000646482062065
danai;36;0.000608901904916
androgeos;36;0.000548861275857
rhipeus;36;0.000530081408193
danaum;36;0.000524839525034
euandrum;36;0.000490420416358
ubique;36;0.000464655596133
salus;36;0.000452665716994
latini;36;0.000435887844613
umectat;36;0.000419423240633
aethon;36;0.000419423240633
praeterea;36;0.000416361272203
italum;36;0.000407469105009
bellator;36;0.000402224531732
turne;36;0.000396617042973
phalanx;36;0.000396028083383
palla;36;0.000392874754527
turnum;36;0.000392343426475
panthus;37;0.00062771898772
lauinia;37;0.000578541217563
dardaniae;37;0.000560170966246
sat;37;0.000474404457472
turne;37;0.000453250297788
uestamque;37;0.000420653089134
clarescunt;37;0.000420653089134
priamoque;37;0.000420653089134
hectore;37;0.000420653089134
turno;37;0.000409470895826
teucrorum;37;0.000385540962505
dardanium;37;0.000377900785946
sigea;37;0.00037228773974
phrygios;37;0.00037228773974
deiphobi;37;0.00037228773974
ucalegon;37;0.00037228773974
achilli;37;0.00037228773974
uolcano;37;0.00037228773974
rubrae;37;0.000365142480671
denique;37;0.00034399582401
beroë;38;0.000614079883768
dorycli;38;0.000575135064705
helenor;38;0.000566834822881
turnus;38;0.000532274449954
lycus;38;0.00051379845525
ascanius;38;0.000485885964018
epytides;38;0.000413213801527
troades;38;0.000413213801527
achaïca;38;0.000413213801527
troianum;38;0.000413213801527
labyrinthus;38;0.000413213801527
libycumque;38;0.000413213801527
carpathium;38;0.000413213801527
uec;38;0.000413213801527
hectoreos;38;0.000413213801527
delphinum;38;0.000413213801527
indeprensus;38;0.000413213801527
dardanidum;38;0.000413213801527
simoenta;38;0.000413213801527
tmarii;38;0.000413213801527
euryalum;39;0.000744261345005
arruns;39;0.00068947634699
turno;39;0.000649773819868
lauinia;39;0.000556034976495
simul;39;0.000533840268323
mimanta;39;0.000448514985189
iterum;39;0.000442165855495
latagum;39;0.000435102740848
rutuli;39;0.000417271459839
turnus;39;0.00039815815182
ni;39;0.000397587704537
nihil;39;0.000395756436471
camilla;39;0.000394261097814
turne;39;0.000392190602829
dauni;39;0.000387842586947
temere;39;0.00038413005442
magistro;39;0.000383632392498
rex;39;0.00038318836741
phoebus;39;0.00038233499488
turbidus;39;0.000380903988509
uolcentem;40;0.000529813109983
orsilochum;40;0.000526591254354
buten;40;0.000526591254354
euryali;40;0.000508143058724
euandrus;40;0.000491695033021
umquam;40;0.000491202360366
